,price,address,street,agency,irl,image,Living area,Rooms,Year of construction,interior,status,garden area,plot area,postcode,date
1682,1239,3034 SM Rotterdam (Nieuw Crooswijk),House Paradijslaan 6 A,Woonstad Rotterdam,/house-for-rent/rotterdam/59e198ec/paradijslaan,https://casco-media-prod.global.ssl.fastly.net/59e198ec-3423-5200-b1b4-2ed363ac8bd6/62956351865a0f9e6d58ebc8f0e9d0d5.jpg?width=600&auto=webp,108,3,2010,Shell,,,,3034SM,2021-08-30
1683,1375,2611 KN Delft (Centrum-Oost),House Trompetstraat,beHome Delft,/house-for-rent/delft/39925aa7/trompetstraat,https://media.pararius.nl/image/PR0001657000/PR0001657802/image/jpeg/400x600/DelftTrompetstraat-3fad_1.jpg,75,3,2008,Furnished,,,,2611KN,2021-08-30
1684,1600,2512 CA Den Haag (Zuidwal),Apartment Raamstraat 20 A,Lutz Real Estate,/apartment-for-rent/den-haag/da82b35a/raamstraat,https://casco-media-prod.global.ssl.fastly.net/da82b35a-309a-5c9d-a640-609830c28d65/9e787073160ea60f32d7c6e6dc70efab.jpg?width=600&auto=webp,107,3,2001,Upholstered,,,,2512CA,2021-08-30
1685,2950,2595 DD Den Haag (Rivierenbuurt-Noord),Apartment Anna van Buerenplein 212,Wooncompany Den Haag,/apartment-for-rent/den-haag/d00f2748/anna-van-buerenplein,https://casco-media-prod.global.ssl.fastly.net/d00f2748-e813-5286-843b-3222533cb4f0/5ee9b6b86a45aa6ae354896b5779c929.jpg?width=600&auto=webp,120,4,2012,Upholstered or furnished,,,,2595DD,2021-08-30
1686,1300,2202 NK Noordwijk (De Noord),Apartment Quarles van Uffordstraat 98,Tameling Verhuur,/apartment-for-rent/noordwijk-zh/3ccd31a8/quarles-van-uffordstraat,https://casco-media-prod.global.ssl.fastly.net/3ccd31a8-29aa-5976-a921-ff41fa6505a9/1b6e7f4d8ebe7608973502d1728095f1.jpg?width=600&auto=webp,55,3,1956,,,16,,2202NK,2021-08-30
1687,1495,3071 MA Rotterdam (Kop van Zuid - Entrepot),Apartment W.G. Witteveenplein,Interhouse verhuurmakelaars Rotterdam,/apartment-for-rent/rotterdam/01476047/w-g-witteveenplein,https://casco-media-prod.global.ssl.fastly.net/01476047-5a08-55ff-b4ed-9379d0830876/fb92e8676325aba399b3228c31792bea.jpg?width=600&auto=webp,92,2,2001,Furnished,,,,3071MA,2021-08-30
1688,1550,1092 JC Amsterdam (Transvaalbuurt),Apartment Cronjéstraat 17 1,LIV Residential,/apartment-for-rent/amsterdam/27f02a59/cronjestraat,https://casco-media-prod.global.ssl.fastly.net/27f02a59-c2b0-55ec-af26-a2f59a0ccd99/74f613dbc2924e7cd1996aa7b7df3058.jpg?width=600&auto=webp,74,3,,Upholstered,,,,1092JC,2021-08-30
1689,850,2522 JV Den Haag (Laakkwartier-Oost),Apartment Isingstraat 199,Hekking NVM Makelaardij,/apartment-for-rent/den-haag/8935b92d/isingstraat,https://casco-media-prod.global.ssl.fastly.net/8935b92d-8b05-5c98-af06-c1c18f091117/f0ee210ed44d5e254f1285090eaca854.jpg?width=600&auto=webp,80,5,1931-1944,,,,,2522JV,2021-08-30
1690,1695,5658 GS Eindhoven (Grasrijk),House Grasplant,Interhouse verhuurmakelaars Eindhoven,/house-for-rent/eindhoven/376e408f/grasplant,https://casco-media-prod.global.ssl.fastly.net/376e408f-86c6-57ce-8a22-57f54358e33d/6a1a7a19293cd5575edc3c24cc3dedef.jpg?width=600&auto=webp,124,5,2007,Upholstered,,,,5658GS,2021-08-30
1691,1650,1082 EL Amsterdam (Buitenveldert-West),Apartment Zuid-Hollandstraat,Homecrew,/apartment-for-rent/amsterdam/1389c762/zuid-hollandstraat,https://casco-media-prod.global.ssl.fastly.net/1389c762-62fa-52be-a4e1-1fa63d189948/16e7781182ab13600d02571c6714d5fd.jpg?width=600&auto=webp,75,4,1963,Furnished,,,,1082EL,2021-08-30
1692,1025,2641 EM Pijnacker (Pijnacker-Centrum/Dorp),Apartment Emmapark,De Bloois Vastgoed,/apartment-for-rent/pijnacker/c4c605bb/emmapark,https://casco-media-prod.global.ssl.fastly.net/c4c605bb-d442-5236-af58-743c841792dd/98d38b5940d86d8a1b5dae0c44ccff5c.jpg?width=600&auto=webp,75,3,1939,Upholstered,,,,2641EM,2021-08-30
1693,935,3067 GJ Rotterdam (Het Lage Land),House Hoofdweg 206 A,iResidence,/house-for-rent/rotterdam/08d6b3b4/hoofdweg,https://casco-media-prod.global.ssl.fastly.net/08d6b3b4-2ae1-5c9c-ae70-1cf5637e2c76/8e085953ffa8376f46a052e11aa7eb2d.jpg?width=600&auto=webp,59,2,,Upholstered,,,,3067GJ,2021-08-30
1694,1400,2132 TZ Hoofddorp (Hoofddorp Zuid),Apartment Raadhuisplein 42,Vastgoed Unie Makelaardij ,/apartment-for-rent/hoofddorp/36b3e703/raadhuisplein,https://casco-media-prod.global.ssl.fastly.net/36b3e703-8f7f-5fa6-a035-fc4d3aa23f64/ffa0fd0cdf067cf8a210ed14151a8f2e.jpg?width=600&auto=webp,64,1,2012,Upholstered or furnished,,,,2132TZ,2021-08-30
1695,895,5223 MZ Den Bosch (Paleiskwartier),Studio Spiegeltuin,123Wonen Den Bosch,/studio-for-rent/den-bosch/262914d8/spiegeltuin,https://casco-media-prod.global.ssl.fastly.net/262914d8-5ca5-5e0d-bfcc-f8867e106699/4f8c33df5cfd11536df122754202b51d.jpg?width=600&auto=webp,36,1,2012,Upholstered,,,,5223MZ,2021-08-30
1696,1250,2021 HM Haarlem (Patrimoniumbuurt),Apartment Schoterweg,Hamilton Vastgoed,/apartment-for-rent/haarlem/dc04797a/schoterweg,https://casco-media-prod.global.ssl.fastly.net/dc04797a-2bf0-5ff4-976c-bf72d0df77a2/2e412d36703a4b0ab657dfe5c8f13229.jpg?width=600&auto=webp,50,2,,,,,,2021HM,2021-08-30
1697,1495,5301 EN Zaltbommel (Zaltbommel Binnenstad),Apartment Oenselsestraat,Nu-huren.nl,/apartment-for-rent/zaltbommel/85af9e3f/oenselsestraat,https://casco-media-prod.global.ssl.fastly.net/85af9e3f-4859-5e7a-955b-f00b30808ea1/af91f29ab65de7fbae8489f5c9dd9900.jpg?width=600&auto=webp,120,4,2001,Upholstered,,,,5301EN,2021-08-30
1698,1075,3317 JE Dordrecht (Crabbehof-Noord),Apartment S.M. Hugo van Gijnweg,123Wonen Dordrecht,/apartment-for-rent/dordrecht/acb1d904/s-m-hugo-van-gijnweg,https://casco-media-prod.global.ssl.fastly.net/acb1d904-1201-5f4b-8c13-7d80437275b2/025938341796c2d66bf90efecb4dc8af.jpg?width=600&auto=webp,97,4,1965,Upholstered,,,,3317JE,2021-08-30
1699,1099,3061 SX Rotterdam (Kralingen West),House Plantagestraat 89,Woonstad Rotterdam,/house-for-rent/rotterdam/f3fe9ee4/plantagestraat,https://casco-media-prod.global.ssl.fastly.net/f3fe9ee4-0541-5a5b-814b-694f6a4a4f7e/87c8a4e158f40dfd31b82bc4c7f86326.jpg?width=600&auto=webp,85,3,1994,Shell,,,,3061SX,2021-08-30
1700,1149,3061 SP Rotterdam (Kralingen West),House Oosteinde 6,Woonstad Rotterdam,/house-for-rent/rotterdam/1f60b362/oosteinde,https://casco-media-prod.global.ssl.fastly.net/1f60b362-4b7c-5277-a9dd-900c3432cd76/87c8a4e158f40dfd31b82bc4c7f86326.jpg?width=600&auto=webp,85,4,1994,Shell,,,,3061SP,2021-08-30
1701,1100,5971 JB Grubbenvorst (Grubbenvorst-Centrum),House De Zumpel,Domica Venlo,/house-for-rent/grubbenvorst/5629e6fa/de-zumpel,https://casco-media-prod.global.ssl.fastly.net/5629e6fa-0982-50c0-8abd-9acf9b16807a/b65d134c1679afca6d00636168963cdf.jpg?width=600&auto=webp,115,4,1987,,,,148 m²,5971JB,2021-08-30
1702,1475,5508 RD Veldhoven (Verspreide huizen Scherpenering en Landsaard),House Blauwven,Interhouse verhuurmakelaars Eindhoven,/house-for-rent/veldhoven/d6a1b7f9/blauwven,https://casco-media-prod.global.ssl.fastly.net/d6a1b7f9-8883-5bce-b0c8-b812b421ef1b/a2144303d0a96f279cf7feb8ac82e5f0.jpg?width=600&auto=webp,102,3,2004,Upholstered,,,,5508RD,2021-08-30
1703,1750,1055 GE Amsterdam (Landlust),Apartment Hofwijckstraat,Klok Real Estate,/apartment-for-rent/amsterdam/83b85386/hofwijckstraat,https://media.pararius.nl/image/PR0001657000/PR0001657798/image/jpeg/400x600/AmsterdamHofwijckstraat-529a_2.jpg,70,3,,Furnished,,,,1055GE,2021-08-30
1704,850,4384 LS Vlissingen (Paauwenburg West),Apartment Bachlaan,Rotsvast Middelburg,/apartment-for-rent/vlissingen/43844443/bachlaan,https://casco-media-prod.global.ssl.fastly.net/43844443-5554-5ed2-b094-119aec451529/655c9338ff8007cf21d986a444cc47fa.jpg?width=600&auto=webp,35,1,,Furnished,,,,4384LS,2021-08-30
1705,1800,5612 CH Eindhoven (Hemelrijken),Apartment Kruisstraat,Regio56 Makelaars & Huisvesting ,/apartment-for-rent/eindhoven/a640ae24/kruisstraat,https://casco-media-prod.global.ssl.fastly.net/a640ae24-7fae-5565-931a-bc4cec7e9dfe/f0f1132227b0cbc0ae39f0c9d6514e3c.jpg?width=600&auto=webp,90,3,2021,Upholstered or furnished,,,,5612CH,2021-08-30
1706,1295,5211 KN Den Bosch (Binnenstad-Centrum),Apartment Lange Putstraat,Domica Den Bosch,/apartment-for-rent/den-bosch/aba7ace3/lange-putstraat,https://casco-media-prod.global.ssl.fastly.net/aba7ace3-8bcf-53cc-853f-548c94e7a58b/563b8e62380faf0970ddae73ba9a63d3.jpg?width=600&auto=webp,90,2,2010,Upholstered,,,,5211KN,2021-08-30
1707,95,6828 CH Arnhem (Spijkerbuurt),House Steenstraat,Domica Arnhem,/house-for-rent/arnhem/c67297fd/steenstraat,https://casco-media-prod.global.ssl.fastly.net/c67297fd-b1b6-5976-a82d-9a0602f54012/adaed1a9f23bbf73488c92a67eccd03e.jpg?width=600&auto=webp,12,1,1955,Shell,,,,6828CH,2021-08-30
1708,1700,1054 LX Amsterdam (Overtoomse Sluis),Apartment Zocherstraat 14 1,Spot Relocations,/apartment-for-rent/amsterdam/d4dbb7bf/zocherstraat,https://media.pararius.nl/image/PR0001657000/PR0001657797/image/jpeg/400x600/AmsterdamZocherstraat-5e16_1.jpg,55,2,,Upholstered,,,,1054LX,2021-08-30
1709,800,5061 PJ Oisterwijk (Omgeving Industrieterrein),Apartment Kerkhovensestraat,RNC Wonen,/apartment-for-rent/oisterwijk/5f584821/kerkhovensestraat,https://casco-media-prod.global.ssl.fastly.net/5f584821-4ec3-5962-b624-77f0144a1582/8a5106734029b713009b0af2b4080f86.jpg?width=600&auto=webp,40,2,,Furnished,,,,5061PJ,2021-08-30
1710,1400,5625 HG Eindhoven (Jagershoef),House Malagijsweg,HouseHunting Eindhoven,/house-for-rent/eindhoven/50d224f5/malagijsweg,https://casco-media-prod.global.ssl.fastly.net/50d224f5-37ca-5799-bb7e-edd54490a5bf/cb0731ef87be45f6c5780fce1388555d.jpg?width=600&auto=webp,100,5,1967,Upholstered,,,,5625HG,2021-08-30
1711,1395,2132 TZ Hoofddorp (Hoofddorp Zuid),Apartment Raadhuisplein,Interhouse verhuurmakelaars Sassenheim,/apartment-for-rent/hoofddorp/d64d4d53/raadhuisplein,https://casco-media-prod.global.ssl.fastly.net/d64d4d53-53ef-5f82-911b-1b0235561370/4f0692de457762f931a44c4d216b5c3b.jpg?width=600&auto=webp,61,2,2012,Furnished,,,,2132TZ,2021-08-30
1712,900,1752 HC Sint Maartensbrug (Buitengebied Sint Maartensbrug),House Ruigeweg,123Wonen Alkmaar,/house-for-rent/sint-maartensbrug/21a066e4/ruigeweg,https://casco-media-prod.global.ssl.fastly.net/21a066e4-7cc5-56a1-be5e-02336cfe470d/910c6e03b49c01384d004960c4b95a7d.jpg?width=600&auto=webp,65,4,1990,Furnished,,,,1752HC,2021-08-30
1713,900,4702 NC Roosendaal (Kalsdonk),Apartment Edisonstraat,Dekker Vastgoedbeheer,/apartment-for-rent/roosendaal/baf6dd25/edisonstraat,https://media.pararius.nl/image/PR0001657000/PR0001657796/image/jpeg/400x600/RoosendaalEdisonstraat-6a58_1.jpg,63,3,2003,Upholstered,,,,4702NC,2021-08-30
1714,1295,5611 EZ Eindhoven (Binnenstad),Apartment Bleekweg,Stoit Groep,/apartment-for-rent/eindhoven/e1794ec9/bleekweg,https://casco-media-prod.global.ssl.fastly.net/e1794ec9-41b8-56fb-9ce7-5ab3cf3c8b56/82dc178cc273c3a7e0aa575c4b4bf471.jpg?width=600&auto=webp,55,2,1968,Furnished,,,,5611EZ,2021-08-30
1715,1450,1072 CH Amsterdam (Oude Pijp),Apartment Saenredamstraat,HB Housing ,/apartment-for-rent/amsterdam/9b27af86/saenredamstraat,https://casco-media-prod.global.ssl.fastly.net/9b27af86-be91-50c2-8860-9357595f26db/786d91b7aa2e8a5c4041c012402c4ee1.jpg?width=600&auto=webp,35,2,1876,Upholstered or furnished,,,,1072CH,2021-08-30
1716,3250,1272 BT Huizen (Westereng),House Berkenlaantje 13,'t Gooi Estate Rentals,/house-for-rent/huizen/8d2a38fc/berkenlaantje,https://casco-media-prod.global.ssl.fastly.net/8d2a38fc-45f1-552f-80a7-64ae61ab02c6/fcff2401c740b9fd15e816582c1f502e.jpg?width=600&auto=webp,120,6,1953,Upholstered,,,,1272BT,2021-08-30
1717,2350,1018 GK Amsterdam (Weesperbuurt/Plantage),Apartment Sarphatistraat,Eefje Voogd Makelaardij,/apartment-for-rent/amsterdam/d1034fbb/sarphatistraat,https://casco-media-prod.global.ssl.fastly.net/d1034fbb-7b5c-5815-946d-4b253871089c/7bd2bf254813a875e8d00cc362cc1c37.jpg?width=600&auto=webp,61,3,Before 1906,Furnished,,,,1018GK,2021-08-30
1718,240,5271 NS Sint-Michielsgestel (Theereheide),Room Mgr.Hermuslaan,Ad Hoc Den Bosch,/room-for-rent/sint-michielsgestel/f6090bf3/mgr-hermuslaan,https://media.pararius.nl/image/PR0001657000/PR0001657795/image/jpeg/400x600/SintMichielsgestelMgrHermuslaan-751f_1.jpg,18,1,,Shell,,,,5271NS,2021-08-30
1719,1165,3513 DJ Utrecht (Pijlsweerd-Zuid),Studio Westerdijk,ViaDaan,/studio-for-rent/utrecht/2527eede/westerdijk,https://casco-media-prod.global.ssl.fastly.net/2527eede-020e-560c-861a-8cd75c52fe68/6acc66f4cb447a088fe24d9938aef7c0.jpg?width=600&auto=webp,40,1,2018,Upholstered,,,,3513DJ,2021-08-30
1720,1515,2012 BX Haarlem (Welgelegen),Apartment Bellevuelaan 221,Mooijekind Vleut Verhuurmakelaars,/apartment-for-rent/haarlem/5658d055/bellevuelaan,https://casco-media-prod.global.ssl.fastly.net/5658d055-0c63-5fcd-bb50-ac5e9a851b6b/8dda0910dce096e1610730f95f58e1e7.jpg?width=600&auto=webp,88,3,2010,,,,,2012BX,2021-08-30
1721,695,2563 BH Den Haag (Valkenboskwartier),Apartment Laan van Meerdervoort,Immovita,/apartment-for-rent/den-haag/95644b3f/laan-van-meerdervoort,https://casco-media-prod.global.ssl.fastly.net/95644b3f-9248-5287-a0b6-acd603d333be/24241e40626d18b6a149c6a0b4c173c0.jpg?width=600&auto=webp,35,2,,Upholstered,,,,2563BH,2021-08-30
1722,1190,3812 CC Amersfoort (Puntenburg),Apartment Puntenburgerlaan,Domica Amersfoort,/apartment-for-rent/amersfoort/c7036078/puntenburgerlaan,https://casco-media-prod.global.ssl.fastly.net/c7036078-b739-5d14-b586-ae3f25cbe1dd/63c32729acae16c741270996ee734474.jpg?width=600&auto=webp,92,3,2005,Upholstered,,,,3812CC,2021-08-30
1723,850,6444 AZ Brunssum (Achter de Put),Apartment Sweelinckstraat 17,Van de Ven Wonen,/apartment-for-rent/brunssum/cc562ee4/sweelinckstraat,https://casco-media-prod.global.ssl.fastly.net/cc562ee4-802d-5daa-9143-698b7e267f6b/b5db1b4c6ad66647855b323dbb17b71b.jpg?width=600&auto=webp,67,4,1980,,,,,6444AZ,2021-08-30
1724,1150,2563 PS Den Haag (Heesterbuurt),Apartment Lavendelstraat,Expata,/apartment-for-rent/den-haag/b4f5411d/lavendelstraat,https://casco-media-prod.global.ssl.fastly.net/b4f5411d-3742-5f4f-8bd2-c78039520770/e9e786ef1d8aec2783ccb94cfa78d8ba.jpg?width=600&auto=webp,85,4,1930,Upholstered,,,,2563PS,2021-08-30
1725,2000,2041 KE Zandvoort (Boulevard Noord),Apartment Burgemeester van Alphenstraat 59 F8,Eigenwijs Makelaars,/apartment-for-rent/zandvoort/69d1ad95/burgemeester-van-alphenstraat,https://casco-media-prod.global.ssl.fastly.net/69d1ad95-72d0-52e6-9676-94d9763aafb2/0c417599357356e754d04e363dde63d0.jpg?width=600&auto=webp,82,4,1965,Furnished,,,,2041KE,2021-08-30
1726,1250,1014 CB Amsterdam (Sloterdijk),Apartment Sloterdijkerweg,City Housing Amsterdam,/apartment-for-rent/amsterdam/7dc2a27f/sloterdijkerweg,https://casco-media-prod.global.ssl.fastly.net/7dc2a27f-d7be-5462-a149-a8bab1a91503/be1b6575f9a81c185b94d87fefe68d1f.jpg?width=600&auto=webp,35,1,2020,Upholstered,,,,1014CB,2021-08-30
1727,1250,7411 DA Deventer (Centrum),Apartment Boterstraat 4,ViaDaan,/apartment-for-rent/deventer/d9eb7167/boterstraat,https://casco-media-prod.global.ssl.fastly.net/d9eb7167-6ff1-5db0-9119-feb356e721a7/6c7f90ba9f036401e2b35fa770802d4a.jpg?width=600&auto=webp,100,2,1800,Upholstered,,,,7411DA,2021-08-30
1728,1650,1011 HS Amsterdam (Nieuwmarkt/Lastage),Apartment Groenburgwal 47 3,Van Keulen Beheer B.V.,/apartment-for-rent/amsterdam/c0776279/groenburgwal,https://media.pararius.nl/image/PR0001653000/PR0001653788/image/jpeg/400x600/AmsterdamGroenburgwal-c8e8_5.jpg,40,2,,Upholstered,,,,1011HS,2021-08-30
1729,1349,3012 JM Rotterdam (Cool),House Jacobusstraat 199,Woonstad Rotterdam,/house-for-rent/rotterdam/51261173/jacobusstraat,https://casco-media-prod.global.ssl.fastly.net/51261173-9a98-538a-8071-136660262b16/707596cf3a4a6a49133f8f7239f87b0f.jpg?width=600&auto=webp,86,2,1873,Shell,,,,3012JM,2021-08-30
1730,1650,1075 PT Amsterdam (Willemspark),Apartment Lomanstraat 33 A,+31 Vastgoed,/apartment-for-rent/amsterdam/4bf094fa/lomanstraat,https://casco-media-prod.global.ssl.fastly.net/4bf094fa-6a19-5335-9a94-f558d7b9d2d9/a5fc7c20963f1ec63de4adc954d4a05a.jpg?width=600&auto=webp,63,2,1914,,,,,1075PT,2021-08-30
1731,765,3023 AT Rotterdam (Nieuwe Westen),Apartment Vierambachtsstraat,Fonzt,/apartment-for-rent/rotterdam/ca701067/vierambachtsstraat,https://media.pararius.nl/image/PR0001657000/PR0001657791/image/jpeg/400x600/RotterdamVierambachtsstraat-e6f3_3.jpg,45,2,1923,Upholstered,,,,3023AT,2021-08-30
1732,1195,3073 BZ Rotterdam (Bloemhof),Apartment Lange Hilleweg,Riva Rentals,/apartment-for-rent/rotterdam/0d33e9a6/lange-hilleweg,https://casco-media-prod.global.ssl.fastly.net/0d33e9a6-c988-50d1-ae51-a5dbe3ff00a9/61b7126d555627bc8b20f199d80da83d.jpg?width=600&auto=webp,80,3,1982,Upholstered,,,,3073BZ,2021-08-30
1733,2250,1054 KG Amsterdam (Overtoomse Sluis),Apartment Overtoom,Rotsvast Amsterdam,/apartment-for-rent/amsterdam/2077c86d/overtoom,https://casco-media-prod.global.ssl.fastly.net/2077c86d-1aa3-5a71-bcd4-fdf50f2fc79b/7a1d74921bfd78c76fe050c6f53b2cbd.jpg?width=600&auto=webp,75,3,1906,Upholstered,,,,1054KG,2021-08-30
1734,1750,3067 GK Rotterdam (Oosterflank),Apartment Hoofdweg,Dop & Dop Consultancy,/apartment-for-rent/rotterdam/aac35df6/hoofdweg,https://casco-media-prod.global.ssl.fastly.net/aac35df6-22cb-5562-89a1-7db8ed61910c/47f6995abb0b92cb811efde2e321bd96.jpg?width=600&auto=webp,103,4,,Furnished,,,,3067GK,2021-08-30
1735,900,1521 AB Wormerveer (Wormerveer Zuid),Apartment Wandelweg,Uw Partner in Onroerende Zaken,/apartment-for-rent/wormerveer/fb9036e3/wandelweg,https://casco-media-prod.global.ssl.fastly.net/fb9036e3-942f-5f4f-bfc3-4617de1d707a/7a10814acf0c5db07e0d1779c8e0ff48.jpg?width=600&auto=webp,45,1,,Furnished,,,,1521AB,2021-08-30
1736,1050,3051 BH Rotterdam (Hillegersberg Zuid),Apartment Straatweg 58 B 03,realestate.nl ,/apartment-for-rent/rotterdam/a375dd1c/straatweg,https://casco-media-prod.global.ssl.fastly.net/a375dd1c-1dc4-5e18-86dc-535fb0d57695/ba1d4cf81cf66d44e4147e4d69ddf11d.jpg?width=600&auto=webp,70,3,1923,,,,,3051BH,2021-08-30
1737,1895,3069 LN Rotterdam (Ommoord),House Elsbes 46,Tweelwonen.nl Rotterdam,/house-for-rent/rotterdam/9d6e2e58/elsbes,https://casco-media-prod.global.ssl.fastly.net/9d6e2e58-da82-506f-9f06-f4519f413f01/11846aedb417d26104f7d1a0a10b2eb7.jpg?width=600&auto=webp,131,5,1980,,,,180 m²,3069LN,2021-08-30
1738,790,3311 JW Dordrecht (Burgemeester de Raadtsingel en omgeving),House Stationsweg 70,iResidence,/house-for-rent/dordrecht/77612495/stationsweg,https://casco-media-prod.global.ssl.fastly.net/77612495-8691-547a-a768-5a33d70cf268/3d991e64669361a07e781b9727c509d7.jpg?width=600&auto=webp,45,1,,Upholstered,,,,3311JW,2021-08-30
1739,865,3311 JW Dordrecht (Burgemeester de Raadtsingel en omgeving),House Stationsweg 90,iResidence,/house-for-rent/dordrecht/a893b01a/stationsweg,https://casco-media-prod.global.ssl.fastly.net/a893b01a-718d-5a4d-b0ad-fa4ce1ccf13a/e8ec5e383166a36475cc2c995b9a3445.jpg?width=600&auto=webp,56,1,,,,,,3311JW,2021-08-30
1740,865,3311 JW Dordrecht (Burgemeester de Raadtsingel en omgeving),House Stationsweg 78,iResidence,/house-for-rent/dordrecht/0db104f7/stationsweg,https://casco-media-prod.global.ssl.fastly.net/0db104f7-1fc9-5823-933c-498d0d3650a3/3d991e64669361a07e781b9727c509d7.jpg?width=600&auto=webp,55,1,,Upholstered,,,,3311JW,2021-08-30
1741,790,3311 JW Dordrecht (Burgemeester de Raadtsingel en omgeving),House Stationsweg 38,iResidence,/house-for-rent/dordrecht/1ed021e0/stationsweg,https://casco-media-prod.global.ssl.fastly.net/1ed021e0-1c04-54bf-bd38-d126c14b642d/771be666e9e61b80c925f900e77bfbc3.jpg?width=600&auto=webp,45,1,,Upholstered,,,,3311JW,2021-08-30
1742,3100,6211 SV Maastricht (Statenkwartier),House Grote Gracht 77,han dassen verhuur,/house-for-rent/maastricht/95c73dcf/grote-gracht,https://casco-media-prod.global.ssl.fastly.net/95c73dcf-87f3-50f5-aac5-34a9e37ddd42/d8db6a00f5c9b020b7b4a8c8a15602cb.jpg?width=600&auto=webp,225,10,Before 1906,Upholstered,,,,6211SV,2021-08-30
1743,1350,2613 TA Delft (Westerkwartier),Apartment Buitenwatersloot,Oude Delft Makelaardij,/apartment-for-rent/delft/15f165a7/buitenwatersloot,https://casco-media-prod.global.ssl.fastly.net/15f165a7-24df-50a4-b791-d3995c78c992/f93652fad5ca38b1a402a3d0bc9795bf.jpg?width=600&auto=webp,70,2,1899,Upholstered or furnished,,,,2613TA,2021-08-30
1744,2600,1073 SW Amsterdam (Nieuwe Pijp),Apartment Henrick de Keijserplein,Expathousing.com (Amsterdam) ,/apartment-for-rent/amsterdam/6762a322/henrick-de-keijserplein,https://casco-media-prod.global.ssl.fastly.net/6762a322-556f-5dd6-9a48-ad03d535f001/ebbf4c4a8e279e17073034800a7eb41b.jpg?width=600&auto=webp,93,3,,Furnished,,,,1073SW,2021-08-30
1745,1050,5213 VG Den Bosch (Graafsebuurt-Zuid),House Palmboomstraat,Rotsvast Den Bosch,/house-for-rent/den-bosch/069372d2/palmboomstraat,https://casco-media-prod.global.ssl.fastly.net/069372d2-5f6d-59ad-8162-20bcd0de6727/bc6429e79270f65ec6f16e1422eefc70.jpg?width=600&auto=webp,80,3,1900,,,25,,5213VG,2021-08-30
1746,1500,3625 AA Breukeleveen (Breukeleveen),Studio Herenweg 3,'t Gooi Estate Rentals,/studio-for-rent/breukeleveen/d8363f6a/herenweg,https://casco-media-prod.global.ssl.fastly.net/d8363f6a-6d47-5efd-aaa5-eff3bf143d7b/d0258053cc845881033e68d11653e926.jpg?width=600&auto=webp,75,1,1950,Furnished,,,,3625AA,2021-08-30
1747,1295,1055 RD Amsterdam (Landlust),Apartment Willem de Zwijgerlaan 334 C13,ViaDaan,/apartment-for-rent/amsterdam/013e2c66/willem-de-zwijgerlaan,https://casco-media-prod.global.ssl.fastly.net/013e2c66-9077-5c7e-bcd6-3c854b1331d1/c1384020ac1aac264559dde15094dac8.jpg?width=600&auto=webp,43,2,1959,Furnished,,,,1055RD,2021-08-30
1748,1125,2624 BJ Delft (Voorhof-Hoogbouw),Apartment Hendrik Tollensstraat,Reedijk Real Estate,/apartment-for-rent/delft/b047063c/hendrik-tollensstraat,https://casco-media-prod.global.ssl.fastly.net/b047063c-07e3-5906-ad32-38c485b8ffee/ddcc41dd0b08446253ca6aa173345f97.jpg?width=600&auto=webp,70,3,,Upholstered or furnished,,,,2624BJ,2021-08-30
1749,1495,5612 CJ Eindhoven (Gildebuurt),Apartment Kruisstraat 52,ViaDaan,/apartment-for-rent/eindhoven/e87cc39a/kruisstraat,https://casco-media-prod.global.ssl.fastly.net/e87cc39a-a8ac-5259-8c39-7a758adaddbe/423d850662dfb90256356ce919ee5466.jpg?width=600&auto=webp,80,3,1986,Furnished,,,,5612CJ,2021-08-30
1750,1275,"1103 LR Amsterdam (Bijlmer Oost (E,G,K))",Apartment Groenhoven 528,ViaDaan,/apartment-for-rent/amsterdam/c99fb842/groenhoven,https://casco-media-prod.global.ssl.fastly.net/c99fb842-5c6e-51a7-ae76-01c6cf5b9f38/61085af2f6db69e307963d6da5e7fc3e.jpg?width=600&auto=webp,54,2,1975,Upholstered,,,,1103LR,2021-08-30
