,price,address,street,agency,irl,image,surface-area,status,number-of-rooms,interior,construction-period,garden-surface-area,plot-size,postcode,date
2553,1180,1363 BB Almere (Europakwartier),Apartment Polenstraat 226,ViaDaan,/apartment-for-rent/almere/a9955172/polenstraat,https://casco-media-prod.global.ssl.fastly.net/a9955172-8b82-565c-811d-f6e17897207e/baad253aaab65cad17ba2943d5133acc.jpg?width=600&auto=webp,64,,2,Upholstered,,,,1363BB,2021-10-14
2554,1600,3012 GD Rotterdam (Cool),Apartment Karel Doormanstraat,Riva Rentals,/apartment-for-rent/rotterdam/6ac3395a/karel-doormanstraat,https://casco-media-prod.global.ssl.fastly.net/6ac3395a-94ef-575f-8324-5b47573a13af/fca869e66cdeff28b03f3bbaed06de1b.jpg?width=600&auto=webp,81,,4,Furnished,,,,3012GD,2021-10-14
2555,1600,5611 XD Eindhoven (Witte Dame),Apartment Lichtstraat,Best Intermediair Vastgoed Makelaardij,/apartment-for-rent/eindhoven/4cc7da3e/lichtstraat,https://casco-media-prod.global.ssl.fastly.net/4cc7da3e-c29a-5463-989c-5d63cf31aceb/43040982ec6f406083794f112d759478.jpg?width=600&auto=webp,120,,3,Upholstered,,,,5611XD,2021-10-14
2556,2000,2581 VJ Den Haag (Geuzenkwartier),Apartment Sonoystraat 79,Wolters Housing,/apartment-for-rent/den-haag/09a0f3ef/sonoystraat,https://casco-media-prod.global.ssl.fastly.net/09a0f3ef-c7bf-50db-b133-8fbf157e38ad/99f17fb956cdf057150eb1254ac8a376.jpg?width=600&auto=webp,128,,7,Upholstered,,,,2581VJ,2021-10-14
2557,1360,1621 KJ Hoorn (Binnenstad - Buurt 10 02),Apartment Grote Noord 6,Huizenbalie.nl,/apartment-for-rent/hoorn-nh/79c00693/grote-noord,https://casco-media-prod.global.ssl.fastly.net/79c00693-d30f-5ca3-816c-3f961aea0dbf/0770ac12cdd5cc0c4058c8a385684f05.jpg?width=600&auto=webp,141,,2,Upholstered,,,,1621KJ,2021-10-14
2558,875,6212 AE Maastricht (Villapark),Studio Lage Kanaaldijk 1,Bastings Vastgoed Beheer,/studio-for-rent/maastricht/58b01d69/lage-kanaaldijk,https://media.pararius.nl/image/PR0001658000/PR0001658669/image/jpeg/400x600/MaastrichtLageKanaaldijk-7fcc_4.jpg,35,,1,Upholstered,,,,6212AE,2021-10-14
2559,1800,5611 XD Eindhoven (Witte Dame),Apartment Lichtstraat,Stones Housing,/apartment-for-rent/eindhoven/d342a8e6/lichtstraat,https://media.pararius.nl/image/PR0001658000/PR0001658667/image/jpeg/400x600/EindhovenLichtstraat-bfbf_17.jpg,120,,3,Furnished,,,,5611XD,2021-10-14
2560,2500,1018 AD Amsterdam (Oostelijke Eilanden/Kadijken),Apartment Entrepotdok,Out Amsterdam,/apartment-for-rent/amsterdam/54a2ff0e/entrepotdok,https://casco-media-prod.global.ssl.fastly.net/54a2ff0e-f43a-59c4-9728-fb8ab31ae838/3b775a99a836c6db83bc9515a1c7243d.jpg?width=600&auto=webp,128,,3,Furnished,,,,1018AD,2021-10-14
2561,1995,3011 XB Rotterdam (Stadsdriehoek),Apartment Boompjes,Fransen Vastgoed,/apartment-for-rent/rotterdam/b2788bae/boompjes,https://media.pararius.nl/image/PR0001658000/PR0001658268/image/jpeg/400x600/RotterdamBoompjes-39ab_11.jpg,72,,2,Furnished,,,,3011XB,2021-10-14
2562,1425,5615 ST Eindhoven (Oude Spoorbaan),Apartment Karel de Grotelaan,Stones Housing,/apartment-for-rent/eindhoven/00f1d9bd/karel-de-grotelaan,https://media.pararius.nl/image/PR0001658000/PR0001658666/image/jpeg/400x600/EindhovenKareldeGrotelaan-b8b2_16.jpg,75,,3,Upholstered,,,,5615ST,2021-10-14
2563,1200,9712 XG Groningen (Hortusbuurt-Ebbingekwartier),Apartment Noorderbinnensingel 60,Gruno Vastgoed B.V.,/apartment-for-rent/groningen/6e4882c5/noorderbinnensingel,https://casco-media-prod.global.ssl.fastly.net/6e4882c5-33e2-52eb-90ae-346393a9872c/03e6bf6ba1d5db916964c4336bf34954.jpg?width=600&auto=webp,50,,2,,2019,,,9712XG,2021-10-14
2564,1650,5446 PL Wanroij (Wanroij),House Molenstraat,BP Homeleasing,/house-for-rent/wanroij/82a6ab12/molenstraat,https://media.pararius.nl/image/PR0001658000/PR0001658665/image/jpeg/400x600/WanroijMolenstraat-913b_1.jpg,175,,7,Upholstered or furnished,,,,5446PL,2021-10-14
2565,1600,5216 BD Den Bosch (Zuid),Apartment Hertog Hendriksingel 80,Makelaardij FUZOO,/apartment-for-rent/den-bosch/405717a0/hertog-hendriksingel,https://media.pararius.nl/image/PR0001658000/PR0001658663/image/jpeg/400x600/DenBoschHertogHendriksingel-73d4_1.jpg,100,,4,Furnished,,,,5216BD,2021-10-14
2566,1100,2042 GL Zandvoort (Centrum),Apartment Thorbeckestraat 21 3,Smiling Host,/apartment-for-rent/zandvoort/22e04ce9/thorbeckestraat,https://casco-media-prod.global.ssl.fastly.net/22e04ce9-78f8-535f-9691-84a8de5d4296/969c15f4c68ec51d18770e3202fefd4c.jpg?width=600&auto=webp,55,,2,Upholstered or furnished,,,,2042GL,2021-10-14
2567,1350,5582 HH Waalre (Aalst),House Gestelsestraat,123Wonen Eindhoven,/house-for-rent/waalre/3e9b6198/gestelsestraat,https://casco-media-prod.global.ssl.fastly.net/3e9b6198-7a8c-5da9-b988-2738be4e0c62/fc17e2a6421cbdf5f55e56d9f6cb288e.jpg?width=600&auto=webp,138,,4,Upholstered,,,,5582HH,2021-10-14
2568,1695,5658 GD Eindhoven (Grasrijk),House Grasveld,Budget Housing,/house-for-rent/eindhoven/65dcec99/grasveld,https://media.pararius.nl/image/PR0001658000/PR0001658661/image/jpeg/400x600/EindhovenGrasveld-f57c_1.jpg,100,,3,Furnished,,,,5658GD,2021-10-14
2569,1295,1363 CB Almere (Europakwartier),House Oostenrijkstraat,123Wonen Flevoland,/house-for-rent/almere/67d15e08/oostenrijkstraat,https://casco-media-prod.global.ssl.fastly.net/67d15e08-b5c8-5a1c-bb43-c29e3a5173c5/0f11149443257ddbcc4f3b7d8d89396b.jpg?width=600&auto=webp,50,,2,Furnished,,,,1363CB,2021-10-14
2570,1195,2211 ZC Noordwijkerhout (Verspreide huizen in het Centrum),House Duinschooten,PeOos Vakantiewoningen,/house-for-rent/noordwijkerhout/dcd612f7/duinschooten,https://media.pararius.nl/image/PR0001658000/PR0001658658/image/jpeg/400x600/NoordwijkerhoutDuinschooten-2aee_1.jpg,50,,3,Furnished,,,,2211ZC,2021-10-14
2571,1350,2513 BX Den Haag (Kortenbos),Apartment Pieterstraat 26,De Ongebonden Makelaar,/apartment-for-rent/den-haag/c2b54902/pieterstraat,https://casco-media-prod.global.ssl.fastly.net/c2b54902-a514-55f0-a7d4-d2836584fec4/aa8a87101ea2aab2369bfc063ab66fd8.jpg?width=600&auto=webp,66,,3,,1986,,,2513BX,2021-10-14
2572,1750,1111 LR Diemen (Ruimzicht West),Apartment Martin Luther Kinglaan 352,"Makelaarsgroep Ameo - Diemen, Amsterdam Oost & Zuidoost",/apartment-for-rent/diemen/3fd1cf41/martin-luther-kinglaan,https://casco-media-prod.global.ssl.fastly.net/3fd1cf41-511c-5420-8b6e-458b26aa809e/fa3271a280858d608b67c17585ab4881.jpg?width=600&auto=webp,108,,5,Upholstered,,,,1111LR,2021-10-14
2573,1550,1431 DD Aalsmeer (Centrum),Apartment Twijnderlaan 142,Amstel Makelaardij o.g.,/apartment-for-rent/aalsmeer/dc2fcbdf/twijnderlaan,https://casco-media-prod.global.ssl.fastly.net/dc2fcbdf-acec-5c40-bfaa-f6d16b9f0282/0d9794c690201f6a4b24bc22e60461d9.jpg?width=600&auto=webp,84,,3,Upholstered,,,,1431DD,2021-10-14
2574,2000,1013 MT Amsterdam (Haarlemmerbuurt),Apartment Houtmankade 95 2,IB Makelaars,/apartment-for-rent/amsterdam/5b52ec80/houtmankade,https://casco-media-prod.global.ssl.fastly.net/5b52ec80-f258-5c52-be4b-89c2a4d9b726/8d358723a9f2acb7b0f3fa359c154934.jpg?width=600&auto=webp,55,,3,Upholstered,,,,1013MT,2021-10-14
2575,1850,1054 BA Amsterdam (Helmersbuurt),Apartment Derde Helmersstraat 19 III,BrinkBorgh Makelaardij,/apartment-for-rent/amsterdam/f0dfe734/derde-helmersstraat,https://casco-media-prod.global.ssl.fastly.net/f0dfe734-e5f8-5a45-8c6e-3abcfd4d143f/c05f6adb0bcf65af4106137dfa550e95.jpg?width=600&auto=webp,70,,2,Furnished,,,,1054BA,2021-10-14
2576,2750,1251 XM Laren (Zevenend),House Heideveldweg,Kappelle Onroerend Goed Laren,/house-for-rent/laren-nh/b37b96fc/heideveldweg,https://casco-media-prod.global.ssl.fastly.net/b37b96fc-27d8-50a4-a3a8-5985fc57a722/8ab104b5f11dbf4fe2281b6cc1bc8258.jpg?width=600&auto=webp,140,,5,,,154,,1251XM,2021-10-14
2577,1995,"3582 AP Utrecht (Abstede, Tolsteegsingel e.o.)",House Looierstraat,Donné Vastgoed,/house-for-rent/utrecht/4e5973b6/looierstraat,https://casco-media-prod.global.ssl.fastly.net/4e5973b6-c038-5c33-8144-597db69ba1c6/77af8c951b36986e4d3cd7976e7249ed.jpg?width=600&auto=webp,110,,5,,,16,,3582AP,2021-10-14
2578,1950,1016 BV Amsterdam (Grachtengordel-West),Apartment Herengracht 256 D,Four Real Estate,/apartment-for-rent/amsterdam/6d6b6233/herengracht,https://media.pararius.nl/image/PR0001658000/PR0001658653/image/jpeg/400x600/AmsterdamHerengracht-9f44_17.jpg,75,,2,Upholstered,,,,1016BV,2021-10-14
2579,2500,1052 BH Amsterdam (Staatsliedenbuurt),Apartment Eerste Nassaustraat 28 G,Linden Vastgoedbeheer,/apartment-for-rent/amsterdam/d2e5a877/eerste-nassaustraat,https://media.pararius.nl/image/PR0001658000/PR0001658652/image/jpeg/400x600/AmsterdamEersteNassaustraat-830e_13.jpg,75,,3,Furnished,,,,1052BH,2021-10-14
2580,1875,1078 AM Amsterdam (IJselbuurt),Apartment Amstelkade,City Homes,/apartment-for-rent/amsterdam/15072c8e/amstelkade,https://casco-media-prod.global.ssl.fastly.net/15072c8e-b0cf-5a17-9256-4469cf204569/66ed41d9e674bc606e5948e367f59f34.jpg?width=600&auto=webp,70,,3,Upholstered,,,,1078AM,2021-10-14
2581,3300,1017 BA Amsterdam (Grachtengordel-Zuid),Apartment Beulingstraat,City Homes,/apartment-for-rent/amsterdam/9ab7a16b/beulingstraat,https://casco-media-prod.global.ssl.fastly.net/9ab7a16b-683f-5caa-be0c-2ced62b8da6e/ab9343940315c6acaa0c2a0b7778ee71.jpg?width=600&auto=webp,120,,3,Furnished,,,,1017BA,2021-10-14
2582,1025,3526 SG Utrecht (Kanaleneiland-Zuid),Apartment Aziëlaan,Lemoo,/apartment-for-rent/utrecht/05984f7e/azielaan,https://casco-media-prod.global.ssl.fastly.net/05984f7e-2ca3-5676-982b-6803fe26fd74/26d1f96f830859cd6f4297c094e89dda.jpg?width=600&auto=webp,40,,2,Upholstered,,,,3526SG,2021-10-14
2583,1150,9722 GE Groningen (Helpman),Apartment Coendersweg,123Wonen Groningen,/apartment-for-rent/groningen/8fc20f14/coendersweg,https://casco-media-prod.global.ssl.fastly.net/8fc20f14-cb9a-5fdf-83d0-c7ce2be506d1/876e5d43c6cafc605adaaba8e7e8125f.jpg?width=600&auto=webp,115,,4,Upholstered,,,,9722GE,2021-10-14
2584,1150,5211 KE Den Bosch (Binnenstad-Centrum),Apartment Kerkstraat,HouseHunting Den Bosch,/apartment-for-rent/den-bosch/0ddbc479/kerkstraat,https://casco-media-prod.global.ssl.fastly.net/0ddbc479-65e6-53cf-bcea-97b1816c1fbd/d37588a779de875b9f4d3509d32d613f.jpg?width=600&auto=webp,55,,3,Upholstered,,,,5211KE,2021-10-14
2585,1600,"3572 NB Utrecht (Huizingalaan, K. Doormanlaan en omgeving)",Apartment Karel Doormanlaan 21,EHR Utrecht,/apartment-for-rent/utrecht/bf451863/karel-doormanlaan,https://casco-media-prod.global.ssl.fastly.net/bf451863-6a2b-5774-897b-a978778a28ec/f7d997356682564e1c4d52e843969ec2.jpg?width=600&auto=webp,109,,3,Upholstered,,,,3572NB,2021-10-14
2586,1495,3063 ED Rotterdam (Struisenburg),Apartment Admiraliteitskade,Riva Rentals,/apartment-for-rent/rotterdam/16809a32/admiraliteitskade,https://casco-media-prod.global.ssl.fastly.net/16809a32-91c5-56c7-9292-9898db2ca397/0f3de33c38b457a68669aa2032abbfa0.jpg?width=600&auto=webp,76,,2,Furnished,,,,3063ED,2021-10-14
2587,1000,2032 PZ Haarlem (Oude Amsterdamsebuurt),Apartment Severijnsstraat 34,Ron Schipper Makelaardij,/apartment-for-rent/haarlem/351251d6/severijnsstraat,https://casco-media-prod.global.ssl.fastly.net/351251d6-2854-5573-bc09-bf9d403872eb/3245a4b2a646536476ae086f7c128ae4.jpg?width=600&auto=webp,40,,2,,,,,2032PZ,2021-10-14
2588,1350,2012 ZR Haarlem (Rozenprieel-zuid),Apartment Voorhelmstraat 4,Ron Schipper Makelaardij,/apartment-for-rent/haarlem/f0ed7fcc/voorhelmstraat,https://casco-media-prod.global.ssl.fastly.net/f0ed7fcc-8d22-5f17-ae3d-3df7736bbdd2/ad74ab4eab6d0265f408794c3acb548c.jpg?width=600&auto=webp,45,,2,,,,,2012ZR,2021-10-14
2589,1700,"3533 JN Utrecht (Welgelegen, Den Hommel)",Apartment Ravellaan,CS Housing,/apartment-for-rent/utrecht/79d6cef7/ravellaan,https://casco-media-prod.global.ssl.fastly.net/79d6cef7-5d2c-5389-8ee7-bf9fdd63a850/9e54586083e8b606b33c6e933cacde47.jpg?width=600&auto=webp,75,,4,Furnished,,,,3533JN,2021-10-14
2590,1395,3054 EC Rotterdam (Hillegersberg Noord),Apartment Adriaen van der Doeslaan 189,Kolpa Makelaars B.V.,/apartment-for-rent/rotterdam/7ee13fb9/adriaen-van-der-doeslaan,https://casco-media-prod.global.ssl.fastly.net/7ee13fb9-5c30-57c0-996a-8acbfafce3a7/6cc2c7a1fc9bd57711e2be6e924c7cd0.jpg?width=600&auto=webp,62,,2,Upholstered,,,,3054EC,2021-10-14
2591,,5911 CA Venlo (Winkelcentrum),Apartment Parade 25 B,Makelaarskantoor Paul Schreinemachers,/apartment-for-rent/venlo/99df8507/parade,https://casco-media-prod.global.ssl.fastly.net/99df8507-5fce-56d4-8bcc-75931c7ad06b/a7d1a7c1fbad1c31c70e0f0dd4bb7b23.jpg?width=600&auto=webp,79,,3,,1903,,,5911CA,2021-10-14
2592,1250,2541 PM Den Haag (Morgenstond-Zuid),Apartment Schipborgstraat,Level 5 Rental Agency,/apartment-for-rent/den-haag/e8c43346/schipborgstraat,https://casco-media-prod.global.ssl.fastly.net/e8c43346-e91a-5d20-bada-f5454f817473/731ed3c8c0ab1dda6895523b2e296b9c.jpg?width=600&auto=webp,69,,4,,1955,,,2541PM,2021-10-14
2593,1995,3011 XB Rotterdam (Stadsdriehoek),Apartment Boompjes,Fransen Vastgoed,/apartment-for-rent/rotterdam/b2788bae/boompjes,https://media.pararius.nl/image/PR0001658000/PR0001658268/image/jpeg/400x600/RotterdamBoompjes-39ab_11.jpg,72,,2,Furnished,,,,3011XB,2021-10-14
2594,1595,5625 AG Eindhoven (Winkelcentrum),Apartment Winkelcentrum Woensel,Interhouse verhuurmakelaars Eindhoven,/apartment-for-rent/eindhoven/587f10e4/winkelcentrum-woensel,https://casco-media-prod.global.ssl.fastly.net/587f10e4-d867-5486-926d-636882257fe3/2ec7072ed875d435851239b9a3372347.jpg?width=600&auto=webp,92,,3,Furnished,,,,5625AG,2021-10-14
2595,925,8011 TP Zwolle (Binnenstad-Noord),Apartment Nieuwstraat,De Woningwinkel B.V.,/apartment-for-rent/zwolle/714f01dd/nieuwstraat,https://casco-media-prod.global.ssl.fastly.net/714f01dd-da9e-5626-a186-04bc1fdbd1c5/b0b1d37261b0e98e3cd100ce2e70e5cc.jpg?width=600&auto=webp,75,,2,,,,,8011TP,2021-10-14
2596,895,3083 DN Rotterdam (Carnisse),Apartment Goereesestraat 130 C,Smart Letting,/apartment-for-rent/rotterdam/a028ca9b/goereesestraat,https://media.pararius.nl/image/PR0001658000/PR0001658647/image/jpeg/400x600/RotterdamGoereesestraat-1d27_1.jpg,47,,2,Shell,,,,3083DN,2021-10-14
2597,765,2611 HH Delft (Centrum-West),Studio Oude Delft,4-Freedom | Vastgoedbeheer,/studio-for-rent/delft/dd3c1dfb/oude-delft,https://casco-media-prod.global.ssl.fastly.net/dd3c1dfb-3a98-5fe4-ae41-7b54348f45c0/6400658ab9f324467acd9c3310e1822c.jpg?width=600&auto=webp,36,,1,Shell,,,,2611HH,2021-10-14
2598,1325,2312 BV Leiden (d'Oude Morsch),Apartment Steenstraat 53,Eigen Haard,/apartment-for-rent/leiden/a878992f/steenstraat,https://casco-media-prod.global.ssl.fastly.net/a878992f-411d-5e54-a47d-5f031616c4aa/865b02da79dbe5675eb4c95e27845582.jpg?width=600&auto=webp,65,,3,,Before 1906,,,2312BV,2021-10-14
2599,707,5342 AV Oss (Kortfoort),House Wethouder van Eschstraat 9 J,iResidence,/house-for-rent/oss/7e6c5540/wethouder-van-eschstraat,https://casco-media-prod.global.ssl.fastly.net/7e6c5540-33d0-567a-86c1-bc6fac237d97/34c3f85f71f026493231418e5b5ed03e.jpg?width=600&auto=webp,27,,1,Upholstered,,,,5342AV,2021-10-14
2600,817,5342 AV Oss (Kortfoort),House Wethouder van Eschstraat 11 G,iResidence,/house-for-rent/oss/ba4bcea8/wethouder-van-eschstraat,https://casco-media-prod.global.ssl.fastly.net/ba4bcea8-814a-5f95-9f02-f1485402b1b3/6b5577333c8e7fe71da846693ea04831.jpg?width=600&auto=webp,45,,2,,,,,5342AV,2021-10-14
2601,1650,2513 HW Den Haag (Zeeheldenkwartier),Apartment Elandstraat,A&N Vastgoed,/apartment-for-rent/den-haag/e59acdf5/elandstraat,https://casco-media-prod.global.ssl.fastly.net/e59acdf5-c9c5-584e-8240-e2430bd517d5/ae96e466687b0335928c578c0a568cd8.jpg?width=600&auto=webp,85,,4,Upholstered,,,,2513HW,2021-10-14
2602,1150,3028 VE Rotterdam (Oud Mathenesse),Apartment Fluitstraat 12 C,Properbee,/apartment-for-rent/rotterdam/fa834d0c/fluitstraat,https://media.pararius.nl/image/PR0001658000/PR0001658645/image/jpeg/400x600/RotterdamFluitstraat-1cda_1.jpg,63,,4,Upholstered,,,,3028VE,2021-10-14
2603,1850,3068 AE Rotterdam (Ommoord),House Lentebloem 19,Hoomly,/house-for-rent/rotterdam/5fe9180d/lentebloem,https://casco-media-prod.global.ssl.fastly.net/5fe9180d-1a6c-53da-a976-2e86ad4a024b/8cf98de2b65d7dc6e531d940ec99aa57.jpg?width=600&auto=webp,143,,6,,,,161,3068AE,2021-10-14
2604,3950,2361 LA Warmond (Westeinde-Lommerlust),House Oranje Nassaulaan,Interhouse verhuurmakelaars Sassenheim,/house-for-rent/warmond/4ab3baf4/oranje-nassaulaan,https://casco-media-prod.global.ssl.fastly.net/4ab3baf4-e01d-543b-b2d3-9560b95b4dc1/a08855de4e8e7bb83c1ebe1acf54290a.jpg?width=600&auto=webp,217,,5,Upholstered,,,,2361LA,2021-10-14
2605,1295,3823 JD Amersfoort (Groote Kreek),House Krabbenkreek,Stam Vastgoed,/house-for-rent/amersfoort/1d92e590/krabbenkreek,https://casco-media-prod.global.ssl.fastly.net/1d92e590-baec-5eb5-93f4-0ea27c7cdf50/917c4dc6054e0a4caa1c34889b656460.jpg?width=600&auto=webp,110,,5,Shell,,,,3823JD,2021-10-14
2606,1800,1024 VE Amsterdam (Waterlandpleinbuurt),Apartment Groetstraat,Expat Rental Services BV,/apartment-for-rent/amsterdam/310f8d9d/groetstraat,https://media.pararius.nl/image/PR0001658000/PR0001658642/image/jpeg/400x600/AmsterdamGroetstraat-14a4_1.jpg,80,,4,Furnished,,,,1024VE,2021-10-14
2607,1150,6131 DA Sittard (Sittard-Centrum),Apartment De Wieër 88,Mia Driessen Makelaardij,/apartment-for-rent/sittard/1e4783f2/de-wieer,https://casco-media-prod.global.ssl.fastly.net/1e4783f2-5769-5976-a81d-f5ff7b3875e1/1e4c2b44a91963f206bb99c4f2986f3d.jpg?width=600&auto=webp,90,,3,Upholstered,,,,6131DA,2021-10-14
2608,1225,2587 CA Den Haag (Rijslag),Apartment Badhuisweg,Rent Valley,/apartment-for-rent/den-haag/a886eca9/badhuisweg,https://casco-media-prod.global.ssl.fastly.net/a886eca9-59fc-56ee-ad10-6574cf93a629/35790baad2977430952b964860b8f9dc.jpg?width=600&auto=webp,51,,2,Upholstered,,,,2587CA,2021-10-14
2609,1300,2595 TJ Den Haag (Bezuidenhout-Midden),Apartment Louise Henriëttestraat 84,Expat & Property Management,/apartment-for-rent/den-haag/4132765e/louise-henriettestraat,https://casco-media-prod.global.ssl.fastly.net/4132765e-ea85-51a0-a3c7-1d89fcc233e8/97a6127d29a62d778e4ada0517d263c0.jpg?width=600&auto=webp,80,,3,Furnished,,,,2595TJ,2021-10-14
2610,785,8022 PV Zwolle (Indischebuurt),Apartment Bankastraat,De Woningwinkel B.V.,/apartment-for-rent/zwolle/77572261/bankastraat,https://casco-media-prod.global.ssl.fastly.net/77572261-c785-5eb8-8580-b21c4409ebbf/01953f52618812957ca7758786e22b2f.jpg?width=600&auto=webp,40,,2,,,,,8022PV,2021-10-14
2611,1500,3131 CS Vlaardingen (Centrum),Apartment Waalstraat,Portsville,/apartment-for-rent/vlaardingen/1128503a/waalstraat,https://media.pararius.nl/image/PR0001658000/PR0001658640/image/jpeg/400x600/VlaardingenWaalstraat-a4af_1.jpg,120,,4,Furnished,,,,3131CS,2021-10-14
2612,2495,5143 GH Waalwijk (Meerdijk),House Rembrandtpark,Swan Short Stay,/house-for-rent/waalwijk/0d12cd29/rembrandtpark,https://media.pararius.nl/image/PR0001658000/PR0001658639/image/jpeg/400x600/WaalwijkRembrandtpark-0e06_5.jpg,110,,4,Furnished,,,,5143GH,2021-10-14
2613,3000,1071 AD Amsterdam (Museumkwartier),Apartment Vossiusstraat 19 A,Amsterdam Housing,/apartment-for-rent/amsterdam/0060f6ad/vossiusstraat,https://casco-media-prod.global.ssl.fastly.net/0060f6ad-228f-554d-a848-50dc2907ac02/db7d2ceab635795d8a4b6257ce75627d.jpg?width=600&auto=webp,120,,3,Upholstered,,,,1071AD,2021-10-14
2614,1725,2023 BP Haarlem (Kleverpark-noord),Apartment Verspronckweg 150 C07,Lighthouse Property Services B.V.,/apartment-for-rent/haarlem/b406286b/verspronckweg,https://casco-media-prod.global.ssl.fastly.net/b406286b-b9db-547c-905c-9e493f7dbe17/4ef7a8ba2f661ecd25c7b74d16942c6c.jpg?width=600&auto=webp,93,,2,Shell,,,,2023BP,2021-10-14
2615,1395,3086 LN Rotterdam (Pendrecht),Apartment Krabbendijkestraat,HouseHunting Rotterdam,/apartment-for-rent/rotterdam/6dc726d5/krabbendijkestraat,https://casco-media-prod.global.ssl.fastly.net/6dc726d5-5b2d-545f-852b-e7cb91949424/15dc86b68dc23499a8468e730f050e37.jpg?width=600&auto=webp,67,,4,Upholstered,,,,3086LN,2021-10-14
2616,1300,4811 XJ Breda (Valkenberg),Apartment Catharinastraat,MetMook,/apartment-for-rent/breda/e07b7db1/catharinastraat,https://casco-media-prod.global.ssl.fastly.net/e07b7db1-9ec2-5644-83c7-d154b1f0989a/f1cb0268340af39136d038e19b69fc13.jpg?width=600&auto=webp,80,,2,Furnished,,,,4811XJ,2021-10-14
2617,1300,4811 DW Breda (Chassé),Apartment Nonnenveld,MetMook,/apartment-for-rent/breda/4d3384f5/nonnenveld,https://casco-media-prod.global.ssl.fastly.net/4d3384f5-9467-505a-9fbd-7b7038824f3e/95624b78f567c61d303ae645d7b103c9.jpg?width=600&auto=webp,55,,2,Furnished,,,,4811DW,2021-10-14
2618,875,3708 XA Zeist (Kerckebosch),Apartment Graaf Adolflaan,Eenhoorn Management B.V.,/apartment-for-rent/zeist/042fd3d8/graaf-adolflaan,https://casco-media-prod.global.ssl.fastly.net/042fd3d8-2b11-53ad-a4e9-3ed132a7b2b8/3be271f090355483b1f224b02dee4ca2.jpg?width=600&auto=webp,68,,3,Shell,,,,3708XA,2021-10-14
2619,1675,2131 GC Hoofddorp (Hoofddorp Pax West),House Söderblomstraat,Interhouse verhuurmakelaars Sassenheim,/house-for-rent/hoofddorp/c74464e1/soederblomstraat,https://casco-media-prod.global.ssl.fastly.net/c74464e1-9403-5d15-a06c-65fb3425befc/e185a70489f86bc10187611deb31ab02.jpg?width=600&auto=webp,140,,5,Furnished,,,,2131GC,2021-10-14
2620,3500,1066 CA Amsterdam (Sloter-/Riekerpolder),House Sloterweg,Rebid,/house-for-rent/amsterdam/265bc210/sloterweg,https://casco-media-prod.global.ssl.fastly.net/265bc210-73a0-552c-87dc-158cd4471859/06017a19a4c95865d5e266922828f4e2.jpg?width=600&auto=webp,187,,7,,2021-2030,,,1066CA,2021-10-14
2621,2250,1019 VR Amsterdam (Indische Buurt Oost),Apartment Sprinklerstraat,Inter Immo Amsterdam,/apartment-for-rent/amsterdam/cdbe491a/sprinklerstraat,https://media.pararius.nl/image/PR0001658000/PR0001658638/image/jpeg/400x600/AmsterdamSprinklerstraat-47c0_1.jpg,94,,3,Furnished,,,,1019VR,2021-10-14
2622,1350,2562 EG Den Haag (Rond de Energiecentrale),Apartment Regentesselaan 150,Wooncompany Den Haag,/apartment-for-rent/den-haag/6c6b4fff/regentesselaan,https://casco-media-prod.global.ssl.fastly.net/6c6b4fff-faa7-5265-875f-8b90d84041bf/60ec88545e4d7b2807b0270cfe4beb24.jpg?width=600&auto=webp,83,,2,Upholstered,,,,2562EG,2021-10-14
2623,1650,1058 DE Amsterdam (Westindische Buurt),Apartment Postjeskade 5 hs,Makelaarshuis Amsterdam - Zaanstad,/apartment-for-rent/amsterdam/59e1255c/postjeskade,https://casco-media-prod.global.ssl.fastly.net/59e1255c-1ce9-56a7-a5b8-1143cc2b32e6/2e678f674cc8cf6a79ab55cf67e12a82.jpg?width=600&auto=webp,55,,2,Upholstered or furnished,,,,1058DE,2021-10-14
2624,1250,2541 PM Den Haag (Morgenstond-Zuid),Apartment Schipborgstraat,Level 5 Rental Agency,/apartment-for-rent/den-haag/e8c43346/schipborgstraat,https://casco-media-prod.global.ssl.fastly.net/e8c43346-e91a-5d20-bada-f5454f817473/731ed3c8c0ab1dda6895523b2e296b9c.jpg?width=600&auto=webp,69,,4,,1955,,,2541PM,2021-10-14
2625,2050,1016 AK Amsterdam (Grachtengordel-West),Apartment Singel 402 B,Van Huis Uit Makelaars,/apartment-for-rent/amsterdam/b2c8d204/singel,https://casco-media-prod.global.ssl.fastly.net/b2c8d204-d679-50b3-9be2-11ebdd6a865f/f140867df74ca09f09519b46223828ca.jpg?width=600&auto=webp,55,,3,Upholstered or furnished,,,,1016AK,2021-10-14
2626,1775,1073 GR Amsterdam (Zuid Pijp),Apartment Lutmastraat 97 H,Makelaarshuis Amsterdam - Zaanstad,/apartment-for-rent/amsterdam/9754307b/lutmastraat,https://casco-media-prod.global.ssl.fastly.net/9754307b-9b98-54c1-9843-a83a91840a2e/fe3d9aeba66ea77d40d22a15c2b80383.jpg?width=600&auto=webp,53,,2,Upholstered,,,,1073GR,2021-10-14
