,price,address,street,agency,irl,image,surface-area,status,number-of-rooms,interior,construction-period,garden-surface-area,plot-size,postcode,date
726,1750,4849 CZ Dorst (Dorst),House Tuinpad,123Wonen Breda,/house-for-rent/dorst/71913c62/tuinpad,https://casco-media-prod.global.ssl.fastly.net/71913c62-5e7f-5919-8f3e-4f9f7496bd61/adf67cfb5134d7621f524efd96ab6d02.jpg?width=600&auto=webp,150,,4,Upholstered,,,,4849CZ,2021-10-25
727,860,8442 BG Heerenveen (Centrum),Apartment Gedempte Molenwijk,De Noordelijke Verhuur Makelaars,/apartment-for-rent/heerenveen/28e8ca6c/gedempte-molenwijk,https://casco-media-prod.global.ssl.fastly.net/28e8ca6c-6aba-52d6-abdc-f6cc99ae8787/468b7c7000c13aa9182e9686be841ac4.jpg?width=600&auto=webp,55,,3,,,,,8442BG,2021-10-25
728,830,8442 BG Heerenveen (Centrum),Apartment Gedempte Molenwijk,De Noordelijke Verhuur Makelaars,/apartment-for-rent/heerenveen/2a8f3dc7/gedempte-molenwijk,https://casco-media-prod.global.ssl.fastly.net/2a8f3dc7-93e7-50b1-b279-8c25bdb986ad/468b7c7000c13aa9182e9686be841ac4.jpg?width=600&auto=webp,55,,3,,,,,8442BG,2021-10-25
729,860,8442 BG Heerenveen (Centrum),House Gedempte Molenwijk,De Noordelijke Verhuur Makelaars,/house-for-rent/heerenveen/3f914c4c/gedempte-molenwijk,https://casco-media-prod.global.ssl.fastly.net/3f914c4c-ae00-5452-8723-f9b5ed6fa51e/468b7c7000c13aa9182e9686be841ac4.jpg?width=600&auto=webp,55,,3,,,,,8442BG,2021-10-25
730,1950,1097 RK Amsterdam (Frankendael),Apartment Von Liebigweg 29 1,Yourhome Makelaars,/apartment-for-rent/amsterdam/1d84e2d9/von-liebigweg,https://casco-media-prod.global.ssl.fastly.net/1d84e2d9-98de-584f-874d-caf13ab23e9f/17c07b9f033aee003ad32dd35c794269.jpg?width=600&auto=webp,80,,4,Furnished,,,,1097RK,2021-10-25
731,995,3081 PB Rotterdam (Zuidplein),Apartment Wevershoekstraat 49 C,realestate.nl,/apartment-for-rent/rotterdam/233836d8/wevershoekstraat,https://casco-media-prod.global.ssl.fastly.net/233836d8-358b-5ff4-80c4-17a70067c1ba/ebe0abb7a71035c7eb3085816dab307a.jpg?width=600&auto=webp,52,,2,,1951,,,3081PB,2021-10-25
732,1500,3581 GD Utrecht (Buiten Wittevrouwen),Apartment Wittevrouwensingel,Forest Property Management,/apartment-for-rent/utrecht/e0b7200c/wittevrouwensingel,https://media.pararius.nl/image/PR0001659000/PR0001659260/image/jpeg/400x600/UtrechtWittevrouwensingel-0c11_4.jpg,82,,3,Furnished,,,,3581GD,2021-10-25
733,2450,3941 JX Doorn (Doorn-Centrum),House Kaapsehof 12,Guntenaar Wonen,/house-for-rent/doorn/bdd28dd3/kaapsehof,https://media.pararius.nl/image/PR0001659000/PR0001659259/image/jpeg/400x600/DoornKaapsehof-a797_1.jpg,144,,5,Upholstered,,,,3941JX,2021-10-25
734,1850,1057 AC Amsterdam (Hoofdweg e.o.),Apartment Orteliuskade,Compass Housing Amsterdam,/apartment-for-rent/amsterdam/a3bf8be6/orteliuskade,https://casco-media-prod.global.ssl.fastly.net/a3bf8be6-e8ef-5b1f-a631-07526b020549/a91f879630d909f85740a7f5cb18279d.jpg?width=600&auto=webp,54,,1,Furnished,,,,1057AC,2021-10-25
735,985,1043 BS Amsterdam (Bedrijventerrein Sloterdijk),Studio Naritaweg,Xior Student Housing,/studio-for-rent/amsterdam/aefe30dd/naritaweg,https://casco-media-prod.global.ssl.fastly.net/aefe30dd-7c4e-5757-b27c-e3ad07df0c66/35ed61e53c998babcdaec141f438824a.jpg?width=600&auto=webp,33,,1,Upholstered or furnished,,,,1043BS,2021-10-25
736,1050,4461 GL Goes (Goes-West),Apartment Piet Heinstraat,Rebid,/apartment-for-rent/goes/f8e3dbf0/piet-heinstraat,https://casco-media-prod.global.ssl.fastly.net/f8e3dbf0-ee22-5656-9c24-5d82403cc7f9/1c48dd042dc63a59cfb83ce465b601d8.png?width=600&auto=webp,59,,3,,2021,,,4461GL,2021-10-25
737,1195,2651 CG Berkel en Rodenrijs (Berkel Dorp),Apartment Nieuwstraat 15 b,Immobilia Real Estate,/apartment-for-rent/berkel-en-rodenrijs/68f792b3/nieuwstraat,https://casco-media-prod.global.ssl.fastly.net/68f792b3-7c60-529a-8a3b-2ad21932abdd/2607da15c89346fec57c7ee159006e3d.jpg?width=600&auto=webp,50,,2,Furnished,,,,2651CG,2021-10-25
738,247,8331 RT Steenwijk (Steenwijk West),House Jan Steenstraat,Ad Hoc Zwolle,/house-for-rent/steenwijk/9661d786/jan-steenstraat,https://media.pararius.nl/image/PR0001659000/PR0001659258/image/jpeg/400x600/SteenwijkJanSteenstraat-93e3_1.jpg,80,,2,Shell,,,,8331RT,2021-10-25
739,1475,1024 KM Amsterdam (Waterlandpleinbuurt),Apartment IJdoornlaan 261 A2,Grand Relocation,/apartment-for-rent/amsterdam/1528a142/ijdoornlaan,https://casco-media-prod.global.ssl.fastly.net/1528a142-d0f4-5ceb-aa3c-a97fcde7d509/203673bc46f7009a3ddb948a6136d9ab.jpg?width=600&auto=webp,124,,4,Shell,,,,1024KM,2021-10-25
740,1250,2562 KB Den Haag (Valkenboskwartier),Apartment Professor Kaiserstraat 4,Onesta Vastgoed,/apartment-for-rent/den-haag/b2ffd458/professor-kaiserstraat,https://casco-media-prod.global.ssl.fastly.net/b2ffd458-6570-5246-9c3e-c9920e69bbe3/3578733b37e512bc70b7430d2339dd96.jpg?width=600&auto=webp,70,,2,Upholstered,,,,2562KB,2021-10-25
741,2500,2587 TX Den Haag (Belgisch Park),Apartment Zwolsestraat 11 L,Kimmel & Co. Makelaarskantoor o.g. b.v.,/apartment-for-rent/den-haag/bb951c4c/zwolsestraat,https://casco-media-prod.global.ssl.fastly.net/bb951c4c-91ac-59fc-bddc-c65b25e8edd6/0320b37e97953adb9c17dfa971dffdd5.jpg?width=600&auto=webp,150,,3,Furnished,,,,2587TX,2021-10-25
742,3750,1077 JS Amsterdam (Apollobuurt),Apartment Beethovenstraat,Haagen & Partners,/apartment-for-rent/amsterdam/8086daee/beethovenstraat,https://casco-media-prod.global.ssl.fastly.net/8086daee-a6e0-561d-8432-63c9a17e9ac3/c98c390d1ed0fc5ba0045bcbb9e0f879.jpg?width=600&auto=webp,140,,4,Upholstered,,,,1077JS,2021-10-25
743,1250,9751 AE Haren Gn (Haren-Centrum),Apartment Molenweg,Groningse Panden Beheer B.V.,/apartment-for-rent/haren-gn/409a7390/molenweg,https://media.pararius.nl/image/PR0001659000/PR0001659257/image/jpeg/400x600/HarenGnMolenweg-8c4a_3.jpg,73,,3,Upholstered,,,,9751AE,2021-10-25
744,1610,3512 VD Utrecht (Breedstraat en Plompetorengracht en omgeving),Apartment Lauwerhof 29,ViaDaan,/apartment-for-rent/utrecht/d306cb82/lauwerhof,https://casco-media-prod.global.ssl.fastly.net/d306cb82-3353-53bc-bfce-4b12f69fc7f6/b99a96ed2be54cb7e4b246db6dd18d73.jpg?width=600&auto=webp,70,,2,Upholstered,,,,3512VD,2021-10-25
745,1195,2522 VC Den Haag (Laakkwartier-Oost),Apartment Koopmans van Boekerenstraat,Immovita,/apartment-for-rent/den-haag/5a5756d5/koopmans-van-boekerenstraat,https://casco-media-prod.global.ssl.fastly.net/5a5756d5-0620-5fe6-9755-d3f5eb9f408c/be70e10b82bfe5a808caed974e64f956.jpg?width=600&auto=webp,58,,3,Upholstered,,,,2522VC,2021-10-25
746,1830,2012 BX Haarlem (Welgelegen),Apartment Bellevuelaan 255,Mooijekind Vleut Verhuurmakelaars,/apartment-for-rent/haarlem/32e78b71/bellevuelaan,https://casco-media-prod.global.ssl.fastly.net/32e78b71-0d21-5d92-ac63-3cfde55f6f5c/d205b79f629311c33641bcf12545ac8e.jpg?width=600&auto=webp,114,,3,,2009,,,2012BX,2021-10-25
747,1750,3062 LJ Rotterdam (Kralingen Oost),Apartment Avenue Concordia 42 B,Kolpa Makelaars B.V.,/apartment-for-rent/rotterdam/541dd4cc/avenue-concordia,https://casco-media-prod.global.ssl.fastly.net/541dd4cc-aa2e-50bc-b3b6-52f9e614b112/96f08b3a8d6b6bfd07c551663ac3ef55.jpg?width=600&auto=webp,82,,3,Furnished,,,,3062LJ,2021-10-25
748,1325,5612 CJ Eindhoven (Gildebuurt),Apartment Kruisstraat,Lightcity Housing,/apartment-for-rent/eindhoven/b66a5eee/kruisstraat,https://casco-media-prod.global.ssl.fastly.net/b66a5eee-207a-5850-9984-334dba107b2f/f6b085b56da3a17273942af4e454d7be.jpg?width=600&auto=webp,42,,2,Furnished,,,,5612CJ,2021-10-25
749,1275,5622 AB Eindhoven (Kronehoef),Apartment Kloosterdreef,Lightcity Housing,/apartment-for-rent/eindhoven/ccae27a8/kloosterdreef,https://casco-media-prod.global.ssl.fastly.net/ccae27a8-7d25-5d61-81fa-848a895b4bab/00fb98d699044f59aff31f90938b7cd9.jpg?width=600&auto=webp,59,,3,Upholstered,,,,5622AB,2021-10-25
750,1595,9725 AD Groningen (Herewegbuurt),Apartment Hereweg 30 22,Groningse Panden Beheer B.V.,/apartment-for-rent/groningen/eccb078b/hereweg,https://media.pararius.nl/image/PR0001659000/PR0001659256/image/jpeg/400x600/GroningenHereweg-9daf_20.jpg,110,,3,Furnished,,,,9725AD,2021-10-25
751,1850,1012 KW Amsterdam (Burgwallen-Nieuwe Zijde),Apartment Duifjessteeg 10,Amsterdamse Maatschappij,/apartment-for-rent/amsterdam/201553a5/duifjessteeg,https://casco-media-prod.global.ssl.fastly.net/201553a5-d3de-5121-b576-2fff92aec6f9/6d9bc4edba01d0d17858154ba12705bc.jpg?width=600&auto=webp,84,,3,,1981-1990,,,1012KW,2021-10-25
752,1650,1059 EB Amsterdam (Hoofddorppleinbuurt),Apartment Sloterkade 161 M,Amsterdam Housing,/apartment-for-rent/amsterdam/da77b270/sloterkade,https://casco-media-prod.global.ssl.fastly.net/da77b270-1ea0-5ba3-a76a-e60f846a4892/550a6017cc4d0805c5bf011b66031215.jpg?width=600&auto=webp,65,,2,Furnished,,,,1059EB,2021-10-25
753,1550,1061 VP Amsterdam (Overtoomse Veld),Apartment Derkinderenstraat,QB Makelaardij,/apartment-for-rent/amsterdam/c77bed2d/derkinderenstraat,https://casco-media-prod.global.ssl.fastly.net/c77bed2d-4074-5a2a-a588-3a919b3ae7c5/d9d2f351b2a5af3b8e00163691c2410c.jpg?width=600&auto=webp,70,,4,,1970,,,1061VP,2021-10-25
754,1500,3521 GT Utrecht (Rivierenwijk),Apartment Balijelaan 30,Van Laar Vastgoed,/apartment-for-rent/utrecht/5f466821/balijelaan,https://casco-media-prod.global.ssl.fastly.net/5f466821-7c74-591c-8511-f4cf31370052/bfcb283c96c71369a3e621e8aeef0381.jpg?width=600&auto=webp,80,,3,Upholstered,,,,3521GT,2021-10-25
755,1950,1082 EV Amsterdam (Buitenveldert-West),Apartment Koxhorn,First Class Housing,/apartment-for-rent/amsterdam/f73cad14/koxhorn,https://casco-media-prod.global.ssl.fastly.net/f73cad14-33ec-541d-a22b-a8384594c4d8/bc3294e18bdf7e91b8ee789ae23fc49c.jpg?width=600&auto=webp,85,,4,Furnished,,,,1082EV,2021-10-25
756,925,3081 SC Rotterdam (Tarwewijk),Apartment Geervlietstraat 37 B,Huurwoning in Rotterdam,/apartment-for-rent/rotterdam/623c4dee/geervlietstraat,https://media.pararius.nl/image/PR0001659000/PR0001659255/image/jpeg/400x600/RotterdamGeervlietstraat-6372_18.jpg,46,,2,Upholstered,,,,3081SC,2021-10-25
757,1850,"8212 WK Lelystad (Hofstede, Plantage, Wijngaard)",House Hofstede,2ndhome4u,/house-for-rent/lelystad/b868bab5/hofstede,https://casco-media-prod.global.ssl.fastly.net/b868bab5-f420-54fb-8aa5-4536253abb7c/41d4b554d4776f427521f4a64347a7b7.jpg?width=600&auto=webp,125,,6,Furnished,,,,8212WK,2021-10-25
758,3500,1077 JV Amsterdam (Apollobuurt),Apartment Beethovenstraat,The Rental Agency Amsterdam,/apartment-for-rent/amsterdam/b98b523a/beethovenstraat,https://casco-media-prod.global.ssl.fastly.net/b98b523a-6675-5a02-a819-f6ba9ccd5cdf/022c6eef2fff21c2906fa6486128ade7.jpg?width=600&auto=webp,131,,3,Furnished,,,,1077JV,2021-10-25
759,1075,1055 RD Amsterdam (Landlust),Apartment Willem de Zwijgerlaan 250,Stenia Vastgoedbeheer,/apartment-for-rent/amsterdam/dbfa92fe/willem-de-zwijgerlaan,https://casco-media-prod.global.ssl.fastly.net/dbfa92fe-3764-5863-8e32-d6d1bb7e8e8c/aa7a7a1c5bd8fa697a4602ac3de043ee.png?width=600&auto=webp,14,,1,Upholstered or furnished,,,,1055RD,2021-10-25
760,1100,3037 PB Rotterdam (Liskwartier),Apartment Berkelselaan 25 B02,Huurwoning in Rotterdam,/apartment-for-rent/rotterdam/75566f85/berkelselaan,https://media.pararius.nl/image/PR0001659000/PR0001659254/image/jpeg/400x600/RotterdamBerkelselaan-c8c0_1.jpg,65,,2,Upholstered,,,,3037PB,2021-10-25
761,1195,3117 XJ Schiedam (Schildersbuurt),Apartment Van Ostadelaan,Max Rental,/apartment-for-rent/schiedam/d63aef10/van-ostadelaan,https://casco-media-prod.global.ssl.fastly.net/d63aef10-3d7b-52c2-9cc1-62ad3c07a503/7706be827fbd6532de4847a0102f1b5b.jpg?width=600&auto=webp,103,,4,Upholstered,,,,3117XJ,2021-10-25
762,875,3081 ZW Rotterdam (Tarwewijk),Apartment Katendrechtse Lagedijk,Max Rental,/apartment-for-rent/rotterdam/ff35fba7/katendrechtse-lagedijk,https://casco-media-prod.global.ssl.fastly.net/ff35fba7-9405-5503-9840-ec6581f23463/69401d33e00a537bd5c3e94de478c8c2.jpg?width=600&auto=webp,44,,3,Upholstered,,,,3081ZW,2021-10-25
763,950,3021 TP Rotterdam (Middelland),Apartment Jan Porcellisstraat 35 C01,Huurwoning in Rotterdam,/apartment-for-rent/rotterdam/4946a8a7/jan-porcellisstraat,https://media.pararius.nl/image/PR0001659000/PR0001659253/image/jpeg/400x600/RotterdamJanPorcellisstraat-ce25_1.jpg,51,,2,Upholstered,,,,3021TP,2021-10-25
764,1395,6224 EH Maastricht (Scharn),Apartment Koningsplein flat,Rotsvast Maastricht,/apartment-for-rent/maastricht/06a954c3/koningsplein-flat,https://casco-media-prod.global.ssl.fastly.net/06a954c3-6098-56b5-93af-beedfbee91e7/d4649999cbc3a3277a7cfc836b8d310c.jpg?width=600&auto=webp,104,,3,Upholstered,,,,6224EH,2021-10-25
765,735,5652 JS Eindhoven (Het Ven),Apartment Klundertstraat 16,ViaDaan,/apartment-for-rent/eindhoven/4f060029/klundertstraat,https://casco-media-prod.global.ssl.fastly.net/4f060029-198b-5290-8434-f22bda076e03/70b657115057918ba3514cf53115b6eb.jpg?width=600&auto=webp,30,,2,Furnished,,,,5652JS,2021-10-25
766,1350,2171 AN Sassenheim (Sassenheim buitengebied Zuid),Apartment Klinkenberg 15,ViaDaan,/apartment-for-rent/sassenheim/31931223/klinkenberg,https://casco-media-prod.global.ssl.fastly.net/31931223-b9a3-53ea-a461-3e33d1387c69/a9c13ad3a42a7aca5e89a42062b7cd42.jpg?width=600&auto=webp,60,,2,Furnished,,,,2171AN,2021-10-25
767,2400,1058 JL Amsterdam (Hoofddorppleinbuurt),Apartment Floris Versterstraat 13 2,Huizenbalie.nl,/apartment-for-rent/amsterdam/320b07cf/floris-versterstraat,https://casco-media-prod.global.ssl.fastly.net/320b07cf-b664-5f92-94bd-7e827ea18762/50687c8f47a04df9729fe32e03626a04.jpg?width=600&auto=webp,100,,5,Upholstered,,,,1058JL,2021-10-25
768,2750,1391 CE Abcoude (Abcoude Buitengebied),House Jacob van Gaesbeeklaan,Housing Experts,/house-for-rent/abcoude/eaa6435a/jacob-van-gaesbeeklaan,https://casco-media-prod.global.ssl.fastly.net/eaa6435a-5496-5ffc-8e24-1ed0e6b01dbd/ffc2171a5196325d4d09bfc1ff502ff8.jpg?width=600&auto=webp,155,,7,Furnished,,,,1391CE,2021-10-25
769,1395,5251 AA Vlijmen (Vlijmen-Dorp),Apartment Grote Kerk,Housedby,/apartment-for-rent/vlijmen/0b9b9f70/grote-kerk,https://casco-media-prod.global.ssl.fastly.net/0b9b9f70-8fc7-5e54-8b5b-0006bd06f5e1/19d74133fb7adb2a15371751c4f1f32d.jpg?width=600&auto=webp,100,,3,Upholstered,,,,5251AA,2021-10-25
770,1500,1222 NT Hilversum (Noord),Apartment Stephensonlaan,Stam Vastgoed,/apartment-for-rent/hilversum/19194a52/stephensonlaan,https://casco-media-prod.global.ssl.fastly.net/19194a52-4667-5091-bcee-302c75f380fd/f018695646203d8fbfc238817b0923a0.jpg?width=600&auto=webp,75,,3,Upholstered,,,,1222NT,2021-10-25
771,1600,2611 BW Delft (Centrum-Oost),Apartment Vaandelstraat,Rotsvast Delflanden,/apartment-for-rent/delft/f50c94f7/vaandelstraat,https://casco-media-prod.global.ssl.fastly.net/f50c94f7-c35d-564d-b889-1b4ebf4abbd0/1b2e1de190302d37f8db230e30860df4.jpg?width=600&auto=webp,120,,3,Furnished,,,,2611BW,2021-10-25
772,1795,3072 LM Rotterdam (Katendrecht),Apartment Nico Koomanskade,VERRA Real Estate Rotterdam,/apartment-for-rent/rotterdam/dce9381a/nico-koomanskade,https://casco-media-prod.global.ssl.fastly.net/dce9381a-802e-57d1-8eff-423633ea1b3d/df995f96585b77673182c67e4b22dd48.jpg?width=600&auto=webp,80,,2,Furnished,,,,3072LM,2021-10-25
773,2100,1185 PP Amstelveen (Populierenbuurt),Apartment Fluweelboomlaan,J.T.M.D. vastgoed beheer B.V.,/apartment-for-rent/amstelveen/4d3ec39f/fluweelboomlaan,https://casco-media-prod.global.ssl.fastly.net/4d3ec39f-216b-5be9-a576-5955e286c0e9/9654f10aa3d17a4f4e6b1d750bf5e1f9.jpg?width=600&auto=webp,105,,3,Upholstered or furnished,,,,1185PP,2021-10-25
774,1750,1012 BS Amsterdam (Burgwallen-Oude Zijde),Apartment Bloedstraat,Valerius Rentals,/apartment-for-rent/amsterdam/a68f615a/bloedstraat,https://casco-media-prod.global.ssl.fastly.net/a68f615a-f0f8-5507-9e2d-ac8b4e70846b/0666a7c5761d2d9dc0fe4a9dea2dae33.jpg?width=600&auto=webp,51,,2,Furnished,,,,1012BS,2021-10-25
775,1695,1012 JE Amsterdam (Burgwallen-Oude Zijde),Apartment Warmoesstraat,Valerius Rentals,/apartment-for-rent/amsterdam/0839eca6/warmoesstraat,https://casco-media-prod.global.ssl.fastly.net/0839eca6-e7ee-5cb6-9e56-027b8f83f6a6/bb42a3ce0b96d7767e6b01f5a9a4aca8.jpg?width=600&auto=webp,49,,2,Furnished,,,,1012JE,2021-10-25
776,1550,1013 HK Amsterdam (Haarlemmerbuurt),Apartment Binnen Dommersstraat 25 HS,Rappange Makelaardij,/apartment-for-rent/amsterdam/dfa991f1/binnen-dommersstraat,https://casco-media-prod.global.ssl.fastly.net/dfa991f1-90ea-59f0-8d54-75483fd18b5c/99332c5ce544da3ff1e405b9824618a0.jpg?width=600&auto=webp,60,,2,Upholstered,,,,1013HK,2021-10-25
777,1850,1074 CX Amsterdam (Oude Pijp),Apartment Ceintuurbaan 235 II,Engel en Volkers Amsterdam,/apartment-for-rent/amsterdam/3f3c8d3f/ceintuurbaan,https://casco-media-prod.global.ssl.fastly.net/3f3c8d3f-a152-5959-9528-49b3b4d62b18/0681d6da828fca8fb66a206bae05859b.jpg?width=600&auto=webp,65,,2,Upholstered,,,,1074CX,2021-10-25
778,1450,2645 GG Delfgauw (Emerald Noord),Apartment Witmolen 73,Björnd Makelaardij,/apartment-for-rent/delfgauw/935333a3/witmolen,https://casco-media-prod.global.ssl.fastly.net/935333a3-c474-582a-a3d1-2e2902a5d14a/ad1b90dc6803046c6e5e411d867ff080.jpg?width=600&auto=webp,90,,3,Furnished,,,,2645GG,2021-10-25
779,1250,1064 EK Amsterdam (Slotermeer-Zuidwest),Apartment Burgemeester Hogguerstraat 1203,Keij & Stefels Makelaars en Taxateurs,/apartment-for-rent/amsterdam/8c69954b/burgemeester-hogguerstraat,https://casco-media-prod.global.ssl.fastly.net/8c69954b-77dc-5adb-a322-0be88ac1c0fb/2f920e632e856684d1fd19a051c8628e.jpg?width=600&auto=webp,43,,2,Upholstered,,,,1064EK,2021-10-25
780,1350,3581 AP Utrecht (Buiten Wittevrouwen),Apartment Nachtegaalstraat 92 bis,WVO Makelaars Utrecht B.V.,/apartment-for-rent/utrecht/50580b05/nachtegaalstraat,https://casco-media-prod.global.ssl.fastly.net/50580b05-2f9e-518c-b193-8184d5fcca0c/4b57eb67da523beceb61b4a5e670a5c3.jpg?width=600&auto=webp,61,,2,,1935,,,3581AP,2021-10-25
781,2450,1075 BG Amsterdam (Willemspark),Apartment Valeriusplein 2 3,Ter Haar Makelaars B.V.,/apartment-for-rent/amsterdam/b4116564/valeriusplein,https://casco-media-prod.global.ssl.fastly.net/b4116564-06c2-5b8f-ad62-22744ebe3437/b35e8515e139dc2edc08caef9526ffaf.jpg?width=600&auto=webp,85,,3,Upholstered,,,,1075BG,2021-10-25
782,2150,1075 BG Amsterdam (Willemspark),Apartment Valeriusplein 2 I,Ter Haar Makelaars B.V.,/apartment-for-rent/amsterdam/0d708acc/valeriusplein,https://casco-media-prod.global.ssl.fastly.net/0d708acc-0551-5ff6-9646-97fb8c21be27/a281f0e0c32dd51b1913b429df65ddb2.jpg?width=600&auto=webp,85,,3,,1903,,,1075BG,2021-10-25
783,2450,1078 XW Amsterdam (Scheldebuurt),Apartment Eendrachtstraat,Dames van Vermeer,/apartment-for-rent/amsterdam/4b1dc75c/eendrachtstraat,https://casco-media-prod.global.ssl.fastly.net/4b1dc75c-6a78-5dae-94e3-9d9dae12caf0/5322be1a16e55905a7d67b5e75c6d36b.jpg?width=600&auto=webp,111,,5,,1928,,,1078XW,2021-10-25
784,1250,1015 WK Amsterdam (Jordaan),Apartment Marnixstraat 279 I-R,Voogd Makelaardij,/apartment-for-rent/amsterdam/6ef7376a/marnixstraat,https://casco-media-prod.global.ssl.fastly.net/6ef7376a-b2b3-5d18-b8c3-b7686d324dd6/0ecb1726367a9c73018b85a4a0b576b5.jpg?width=600&auto=webp,25,,1,Upholstered,,,,1015WK,2021-10-25
785,1600,1091 SJ Amsterdam (Weesperzijde),Apartment Burmanstraat 10 II,Peter Bruin Makelaardij,/apartment-for-rent/amsterdam/bb94414c/burmanstraat,https://casco-media-prod.global.ssl.fastly.net/bb94414c-0788-5c16-a915-f9e58afa08e0/08a45a01f5f322c3958c49fce0cc4ad9.jpg?width=600&auto=webp,66,,2,Furnished,,,,1091SJ,2021-10-25
786,2350,1078 BR Amsterdam (Scheldebuurt),Apartment Waalstraat 27 I,Peter Bruin Makelaardij,/apartment-for-rent/amsterdam/74e06c4f/waalstraat,https://casco-media-prod.global.ssl.fastly.net/74e06c4f-513b-5366-a78a-927a85037377/932511ed655fb0fa1bb0b7828fce6b29.jpg?width=600&auto=webp,77,,4,Upholstered,,,,1078BR,2021-10-25
787,870,3527 CK Utrecht (Kanaleneiland-Noord),Apartment Van Heuven Goedhartlaan,Domvast,/apartment-for-rent/utrecht/37936e7c/van-heuven-goedhartlaan,https://casco-media-prod.global.ssl.fastly.net/37936e7c-ee12-5a63-bf99-5aeadb3005c3/2b3ac76dc285e34604bd8b4f35fccc99.jpg?width=600&auto=webp,31,,2,,2019,,,3527CK,2021-10-25
788,1150,5821 AB Vierlingsbeek (Vierlingsbeek Centrum),House Grotestraat 37,RNV Beheer,/house-for-rent/vierlingsbeek/c6b14cf4/grotestraat,https://media.pararius.nl/image/PR0001659000/PR0001659251/image/jpeg/400x600/VierlingsbeekGrotestraat-8937_15.jpg,100,,4,Upholstered,,,,5821AB,2021-10-25
789,1550,1017 NH Amsterdam (De Weteringschans),Apartment Lange Leidsedwarsstraat,Housing Experts,/apartment-for-rent/amsterdam/19ecf763/lange-leidsedwarsstraat,https://casco-media-prod.global.ssl.fastly.net/19ecf763-af08-5313-ba03-0311dc15c60c/e66cb425d1742b62bd91b5786576ad1b.jpg?width=600&auto=webp,40,,2,Furnished,,,,1017NH,2021-10-25
790,1600,1095 MX Amsterdam (Zeeburgereiland/Nieuwe Diep),Apartment Nida Senffstraat,Housing Experts,/apartment-for-rent/amsterdam/f8b6290e/nida-senffstraat,https://casco-media-prod.global.ssl.fastly.net/f8b6290e-2937-5b11-aafa-577596f57622/effbfd2a92b58f7ce3620a9d425cf0b0.jpg?width=600&auto=webp,70,,3,Upholstered,,,,1095MX,2021-10-25
791,850,5025 XE Tilburg (Staatsliedenbuurt Oost),Studio Generaal Winkelmanstraat 67 kamer 3,Wonen-013,/studio-for-rent/tilburg/c0b7c6b4/generaal-winkelmanstraat,https://casco-media-prod.global.ssl.fastly.net/c0b7c6b4-dc60-5019-9430-7d9715675be0/821ec1e35d67ab76a52317b5ffcb1a61.png?width=600&auto=webp,43,,1,Upholstered,,,,5025XE,2021-10-25
792,1250,5014 MX Tilburg (Hoefstraat Noord),House Wagenaarstraat 25,Wonen-013,/house-for-rent/tilburg/96c3580b/wagenaarstraat,https://casco-media-prod.global.ssl.fastly.net/96c3580b-61f9-59c9-b64e-3384f4711cd9/71052e4e3a3ac3cddbe6895271c2fabb.jpg?width=600&auto=webp,100,,2,Upholstered,,,,5014MX,2021-10-25
793,878,5025 XE Tilburg (Staatsliedenbuurt Oost),Studio Generaal Winkelmanstraat 67 kamer 2,Wonen-013,/studio-for-rent/tilburg/5b209590/generaal-winkelmanstraat,https://casco-media-prod.global.ssl.fastly.net/5b209590-30e2-5c5a-b08b-f799ac4c0882/821ec1e35d67ab76a52317b5ffcb1a61.png?width=600&auto=webp,46,,1,Upholstered,,,,5025XE,2021-10-25
794,2950,1121 AP Landsmeer (Plan Centrum-Noord),House Lisstraat 18,Makelaarshuis Amsterdam - Zaanstad,/house-for-rent/landsmeer/10dcf908/lisstraat,https://casco-media-prod.global.ssl.fastly.net/10dcf908-19fd-59f0-bae7-eec123d4d73f/858f6a1e13e4bd76bb92e39e39cd3737.jpg?width=600&auto=webp,185,,6,Upholstered or furnished,,,,1121AP,2021-10-25
795,1300,3524 CV Utrecht (Lunetten-Noord),Apartment Zevenwouden,MA/COM Stad- en regiomakelaars,/apartment-for-rent/utrecht/aa0a9090/zevenwouden,https://media.pararius.nl/image/PR0001659000/PR0001659250/image/jpeg/400x600/UtrechtZevenwouden-ac6b_1.jpg,76,,3,Furnished,,,,3524CV,2021-10-25
796,825,4615 EV Bergen op Zoom (Het Fort),House Bernadettestraat,Hopmans Wonen,/house-for-rent/bergen-op-zoom/415bcc46/bernadettestraat,https://casco-media-prod.global.ssl.fastly.net/415bcc46-d446-59a2-ae28-abd61692eadb/d3273f36e7d38b28e16b9dd75718ea08.jpg?width=600&auto=webp,80,,3,Upholstered,,,,4615EV,2021-10-25
797,1650,1112 ZK Diemen (Holland Park),Apartment Carel Willinkgracht,Housing Experts,/apartment-for-rent/diemen/9850d00e/carel-willinkgracht,https://casco-media-prod.global.ssl.fastly.net/9850d00e-b547-58be-a191-1e9274ca0b3e/309656de8e18cad11494d18c76b0fe83.jpg?width=600&auto=webp,85,,3,Furnished,,,,1112ZK,2021-10-25
